NC/RMT ratio, NC/TP ratio, SS/PS ratio
1.019480577858603,0.9824688826396796,36.888318631381985,
0.986450966467936,0.9811154318280443,2.5846365479293367,
1.0257632536828707,0.9658709797625483,2.0883629599007856,
1.0241283540899129,0.9920504829758194,2.034214143882694,
0.9962371112051497,0.949615277926607,1.8752387950036737,
