NC/RMT ratio, NC/TP ratio, SS/PS ratio
9.716256263492872E-4,0.12360771009254286,1.6240976585666307,
8.868637327068554E-4,0.1378828814557002,1.9991837465700772,
9.314775004486979E-4,0.1208344129907391,1.7745008643264786,
0.0010855322003972174,0.15336898515258898,1.7715529962268388,
