NC/RMT ratio, NC/TP ratio, SS/PS ratio
0.00139946932837302,0.07990304177089892,0.4571887323943662,
0.0013496173661556136,0.04305447332316667,0.6169533961100525,
0.0012937135827451912,0.07232444010526284,0.4234713206880004,
